post_id,platform,username,user_id,profile_verified,profile_followers,post_url,image_url,caption,hashtags,mentions,language_hint,location,fashion_category,timestamp,likes,comments,scraped_at,collection_method,hashtag_text,hashtag_count,combined_text,emoji_text,emoji_count,clean_text,text_length,mention_count,detected_language,primary_language,is_multilingual,word_count
IG_000458,Instagram,luxuryedit,U100457,False,63805,https://instagram.com/p/1457,https://cdn.example.com/img/458.jpg,مجھے یہ لباس بہت پسند آیا     ,[],[],ur,"Lahore, Pakistan",sportswear,2026-05-12T17:49:00Z,14133,1872,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,مجھے یہ لباس بہت پسند آیا,مجھے یہ لباس بہت پسند آیا,0,مجھے یہ لباس بہت پسند ا یا,26,0,urdu,urdu,False,7
IG_000459,Instagram,style_daily,U100458,False,24879,https://instagram.com/p/1458,https://cdn.example.com/img/459.jpg,Amazing style 🔥 هذا اللوك رائع,[],[],mixed_en_ar,"Doha, Qatar",casual,2026-05-12T18:26:00Z,38593,504,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Amazing style 🔥 هذا اللوك رائع,Amazing style  fire  هذا اللوك رائع,1,amazing style fire هذا اللوك راي ع,34,0,english,mixed,True,7
IG_000460,Instagram,luxuryedit,U100459,False,71088,https://instagram.com/p/1459,https://cdn.example.com/img/460.jpg,Love these shoes ❤️ أحب هذا التصميم,[],[],mixed_en_ar,"Doha, Qatar",streetwear,2026-05-12T19:03:00Z,34762,198,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم,Love these shoes  red_heart  أحب هذا التصميم,1,love these shoes red_heart ا حب هذا التصميم,43,0,english,mixed,True,8
IG_000461,Instagram,modest.style,U100460,False,410011,https://instagram.com/p/1460,https://cdn.example.com/img/461.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",luxury,2026-05-12T19:40:00Z,45343,2369,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000462,Instagram,trendwave,U100461,False,463286,https://instagram.com/p/1461,https://cdn.example.com/img/462.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion     ,['fashion'],[],ur,"Lahore, Pakistan",sportswear,2026-05-12T20:17:00Z,27442,2494,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000463,Instagram,urbanlook,U100462,False,237921,https://instagram.com/p/1462,https://cdn.example.com/img/463.jpg,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-12T20:54:00Z,27054,2467,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا,53,0,english,mixed,True,11
IG_000464,Instagram,luxuryedit,U100463,False,373727,https://instagram.com/p/1463,https://cdn.example.com/img/464.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",vintage,2026-05-12T21:31:00Z,41461,890,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000465,Instagram,urbanlook,U100464,False,483469,https://instagram.com/p/1464,https://cdn.example.com/img/465.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",casual,2026-05-12T22:08:00Z,42609,728,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000466,Instagram,urbanlook,U100465,False,306058,https://instagram.com/p/1465,https://cdn.example.com/img/466.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",casual,2026-05-12T22:45:00Z,46543,1709,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000467,Instagram,modest.style,U100466,False,274561,https://instagram.com/p/1466,https://cdn.example.com/img/467.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],['zara'],mixed_en_ur,"Manchester, UK",sportswear,2026-05-12T23:22:00Z,9529,217,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے zara,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے zara,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے zara,69,1,english,mixed,True,10
IG_000468,Instagram,fashionhub,U100467,False,358793,https://instagram.com/p/1467,https://cdn.example.com/img/468.jpg,"Love this outfit ❤️ مجھے یہ look بہت پسند آیا
New drop!!",[],['zara'],mixed_en_ur,"Manchester, UK",streetwear,2026-05-12T23:59:00Z,45263,1208,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love this outfit ❤️ مجھے یہ look بہت پسند آیا New drop!! zara,Love this outfit  red_heart  مجھے یہ look بہت پسند آیا New drop!! zara,1,love this outfit red_heart مجھے یہ look بہت پسند ا یا new drop zara,67,1,english,mixed,True,14
IG_000469,Instagram,modest.style,U100468,False,455600,https://instagram.com/p/1468,https://cdn.example.com/img/469.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],[],ur,"Lahore, Pakistan",vintage,2026-05-13T00:36:00Z,14705,2650,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion,68,0,english,urdu,False,9
IG_000470,Instagram,trendwave,U100469,False,348886,https://instagram.com/p/1469,https://cdn.example.com/img/470.jpg,Nuevo look para el verano,[],['zara'],es,"Madrid, Spain",sportswear,2026-05-13T01:13:00Z,25403,1706,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano zara,Nuevo look para el verano zara,0,nuevo look para el verano zara,30,1,spanish,spanish,False,6
IG_000471,Instagram,style_daily,U100470,True,132275,https://instagram.com/p/1470,https://cdn.example.com/img/471.jpg,Love these shoes ❤️ أحب هذا التصميم,[],['zara'],mixed_en_ar,"Doha, Qatar",sportswear,2026-05-13T01:50:00Z,14786,2595,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم zara,Love these shoes  red_heart  أحب هذا التصميم zara,1,love these shoes red_heart ا حب هذا التصميم zara,48,1,english,mixed,True,9
IG_000472,Instagram,luxuryedit,U100471,False,103506,https://instagram.com/p/1471,https://cdn.example.com/img/472.jpg,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,[],[],mixed_en_ur,"Manchester, UK",luxury,2026-05-13T02:27:00Z,19284,1838,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Weekend vibes 😍 یہ رنگ بہت خوبصورت ہے,Weekend vibes  smiling_face_with_heart-eyes  یہ رنگ بہت خوبصورت ہے,1,weekend vibes smiling_face_with_heart eyes یہ رنگ بہت خوبصورت ہے,64,0,english,mixed,True,9
IG_000473,Instagram,fashionhub,U100472,False,63075,https://instagram.com/p/1472,https://cdn.example.com/img/473.jpg,"یہ عبایا بہت خوبصورت ہے 😍 #fashion
New drop!!",['fashion'],[],ur,"Lahore, Pakistan",sportswear,2026-05-13T03:04:00Z,18296,2279,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion New drop!! fashion,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion New drop!! fashion,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion new drop fashion,77,0,english,urdu,False,11
IG_000474,Instagram,urbanlook,U100473,True,244991,https://instagram.com/p/1473,https://cdn.example.com/img/474.jpg,"هذا الفستان رائع ✨ #موضة
New drop!!",['موضة'],[],ar,"Dubai, UAE",luxury,2026-05-13T03:41:00Z,2622,629,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة New drop!! موضة,هذا الفستان رائع  sparkles  #موضة New drop!! موضة,1,هذا الفستان راي ع sparkles موضة new drop موضة,45,0,arabic,arabic,False,9
IG_000475,Instagram,trendwave,U100474,False,347521,https://instagram.com/p/1474,https://cdn.example.com/img/475.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],[],ar,"Dubai, UAE",vintage,2026-05-13T04:18:00Z,36060,1466,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة,هذا الفستان رائع  sparkles  #موضة موضة,1,هذا الفستان راي ع sparkles موضة موضة,36,0,arabic,arabic,False,7
IG_000476,Instagram,fashionhub,U100475,False,412725,https://instagram.com/p/1475,https://cdn.example.com/img/476.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",sportswear,2026-05-13T04:55:00Z,35596,2199,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000477,Instagram,fashionhub,U100476,False,174074,https://instagram.com/p/1476,https://cdn.example.com/img/477.jpg,J'adore cette robe élégante ✨ #mode,['mode'],[],fr,"Paris, France",luxury,2026-05-13T05:32:00Z,49331,2532,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,mode,1,J'adore cette robe élégante ✨ #mode mode,J'adore cette robe élégante  sparkles  #mode mode,1,j adore cette robe e le gante sparkles mode mode,48,0,german,french,False,10
IG_000478,Instagram,trendwave,U100477,True,351216,https://instagram.com/p/1477,https://cdn.example.com/img/478.jpg,Nuevo look para el verano,[],[],es,"Madrid, Spain",luxury,2026-05-13T06:09:00Z,42096,2513,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nuevo look para el verano,Nuevo look para el verano,0,nuevo look para el verano,25,0,spanish,spanish,False,5
IG_000479,Instagram,trendwave,U100478,False,200449,https://instagram.com/p/1478,https://cdn.example.com/img/479.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",streetwear,2026-05-13T06:46:00Z,25293,1050,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000480,Instagram,luxuryedit,U100479,False,197086,https://instagram.com/p/1479,https://cdn.example.com/img/480.jpg,,[],[],es,"Madrid, Spain",vintage,2026-05-13T07:23:00Z,29205,1993,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,spanish,False,0
IG_000481,Instagram,fashionhub,U100480,False,43672,https://instagram.com/p/1480,https://cdn.example.com/img/481.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",luxury,2026-05-13T08:00:00Z,35261,2184,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000482,Instagram,trendwave,U100481,False,453983,https://instagram.com/p/1481,https://cdn.example.com/img/482.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",[],en,"London, UK",streetwear,2026-05-13T08:37:00Z,13477,2202,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion,95,0,english,english,False,10
IG_000483,Instagram,style_daily,U100482,False,81111,https://instagram.com/p/1482,https://cdn.example.com/img/483.jpg,Love these shoes ❤️ أحب هذا التصميم,[],['zara'],mixed_en_ar,"Doha, Qatar",casual,2026-05-13T09:14:00Z,21744,155,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Love these shoes ❤️ أحب هذا التصميم zara,Love these shoes  red_heart  أحب هذا التصميم zara,1,love these shoes red_heart ا حب هذا التصميم zara,48,1,english,mixed,True,9
IG_000484,Instagram,urbanlook,U100483,False,301945,https://instagram.com/p/1483,https://cdn.example.com/img/484.jpg,,[],[],en,"London, UK",modest,2026-05-13T09:51:00Z,26719,1589,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,,,0,,0,0,unknown,english,False,0
IG_000485,Instagram,style_daily,U100484,False,62526,https://instagram.com/p/1484,https://cdn.example.com/img/485.jpg,Nouvelle collection &amp; disponible,[],[],fr,"Paris, France",casual,2026-05-13T10:28:00Z,47209,2532,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Nouvelle collection &amp; disponible,Nouvelle collection &amp; disponible,0,nouvelle collection disponible,30,0,french,french,False,3
IG_000486,Instagram,style_daily,U100485,False,264131,https://instagram.com/p/1485,https://cdn.example.com/img/486.jpg,Love this oversized blazer 😍 #fashion #streetstyle,"['streetstyle', 'fashion']",['zara'],en,"London, UK",casual,2026-05-13T11:05:00Z,19754,2484,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,streetstyle fashion,2,Love this oversized blazer 😍 #fashion #streetstyle streetstyle fashion zara,Love this oversized blazer  smiling_face_with_heart-eyes  #fashion #streetstyle streetstyle fashion zara,1,love this oversized blazer smiling_face_with_heart eyes fashion streetstyle streetstyle fashion zara,100,1,english,english,False,11
IG_000487,Instagram,modest.style,U100486,False,431528,https://instagram.com/p/1486,https://cdn.example.com/img/487.jpg,Summer linen set is everything! Visit https://bit.ly/look @zara,[],[],en,"London, UK",sportswear,2026-05-13T11:42:00Z,10249,2185,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,,0,Summer linen set is everything! Visit https://bit.ly/look @zara,Summer linen set is everything! Visit https://bit.ly/look @zara,0,summer linen set is everything visit,36,0,english,english,False,6
IG_000488,Instagram,luxuryedit,U100487,False,332922,https://instagram.com/p/1487,https://cdn.example.com/img/488.jpg,یہ عبایا بہت خوبصورت ہے 😍 #fashion,['fashion'],['zara'],ur,"Lahore, Pakistan",casual,2026-05-13T12:19:00Z,47802,2653,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion fashion zara,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion fashion zara,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion fashion zara,73,1,english,urdu,False,10
IG_000489,Instagram,luxuryedit,U100488,False,22401,https://instagram.com/p/1488,https://cdn.example.com/img/489.jpg,هذا الفستان رائع ✨ #موضة,['موضة'],['zara'],ar,"Dubai, UAE",vintage,2026-05-13T12:56:00Z,25831,2200,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,موضة,1,هذا الفستان رائع ✨ #موضة موضة zara,هذا الفستان رائع  sparkles  #موضة موضة zara,1,هذا الفستان راي ع sparkles موضة موضة zara,41,1,arabic,arabic,False,8
IG_000490,Instagram,trendwave,U100489,False,381100,https://instagram.com/p/1489,https://cdn.example.com/img/490.jpg,Me encanta este vestido 😍 #moda,['moda'],[],es,"Madrid, Spain",sportswear,2026-05-13T13:33:00Z,42336,2099,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,moda,1,Me encanta este vestido 😍 #moda moda,Me encanta este vestido  smiling_face_with_heart-eyes  #moda moda,1,me encanta este vestido smiling_face_with_heart eyes moda moda,62,0,spanish,spanish,False,8
IG_000491,Instagram,luxuryedit,U100490,False,102382,https://instagram.com/p/1490,https://cdn.example.com/img/491.jpg,"یہ عبایا بہت خوبصورت ہے 😍 #fashion
New drop!!",['fashion'],['zara'],ur,"Lahore, Pakistan",casual,2026-05-13T14:10:00Z,37183,222,2026-06-07T12:00:00Z,synthetic Instagram-like dataset,fashion,1,یہ عبایا بہت خوبصورت ہے 😍 #fashion New drop!! fashion zara,یہ عبایا بہت خوبصورت ہے  smiling_face_with_heart-eyes  #fashion New drop!! fashion zara,1,یہ عبایا بہت خوبصورت ہے smiling_face_with_heart eyes fashion new drop fashion zara,82,1,english,urdu,False,12
